Net kWh,DATE,calendar_year,month,week,hour,minute,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyRelativeHumidity,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindSpeed,open_to_students
97.5625,2018-01-04 12:00:00,2018,January,1,12,0,26.0,27.0,96.0,0.25,27.0,360.0,28.0,0
103.8125,2018-01-04 13:00:00,2018,January,1,13,0,27.0,27.0,100.0,0.25,27.0,360.0,30.0,0
103.6875,2018-01-04 14:00:00,2018,January,1,14,0,27.0,28.0,96.0,0.25,28.0,350.0,30.0,0
106.0,2018-01-04 15:00:00,2018,January,1,15,0,28.0,29.0,96.0,0.25,29.0,350.0,29.0,0
105.0,2018-01-04 16:00:00,2018,January,1,16,0,30.0,31.0,96.0,0.25,31.0,350.0,25.0,0
105.375,2018-01-04 17:00:00,2018,January,1,17,0,25.0,27.0,92.0,0.5,26.0,320.0,20.0,0
105.8125,2018-01-04 18:00:00,2018,January,1,18,0,24.0,27.0,89.0,1.0,26.0,310.0,26.0,0
106.25,2018-01-04 19:00:00,2018,January,1,19,0,22.0,26.0,84.0,1.0,25.0,310.0,21.0,0
106.9375,2018-01-04 20:00:00,2018,January,1,20,0,20.0,27.0,75.0,4.0,25.0,310.0,23.0,0
107.75,2018-01-04 21:00:00,2018,January,1,21,0,19.0,25.0,78.0,2.0,23.0,300.0,24.0,0
108.6875,2018-01-04 22:00:00,2018,January,1,22,0,15.0,25.0,66.0,5.0,22.0,300.0,24.0,0
110.9375,2018-01-04 23:00:00,2018,January,1,23,0,13.0,24.0,62.0,10.0,21.0,290.0,14.0,0
107.125,2018-01-05 00:00:00,2018,January,1,0,0,11.0,24.0,57.0,9.0,20.0,290.0,22.0,0
105.0,2018-01-05 01:00:00,2018,January,1,1,0,12.0,23.0,63.0,9.0,20.0,290.0,14.0,0
104.25,2018-01-05 02:00:00,2018,January,1,2,0,12.0,21.0,68.0,9.0,18.0,280.0,20.0,0
104.5625,2018-01-05 03:00:00,2018,January,1,3,0,11.0,20.0,68.0,10.0,18.0,290.0,11.0,0
104.9375,2018-01-05 04:00:00,2018,January,1,4,0,8.0,20.0,60.0,10.0,17.0,280.0,11.0,0
105.5625,2018-01-05 05:00:00,2018,January,1,5,0,7.0,19.0,59.0,9.0,16.0,290.0,16.0,0
105.25,2018-01-05 06:00:00,2018,January,1,6,0,4.0,16.0,59.0,10.0,13.0,290.0,17.0,0
106.375,2018-01-05 07:00:00,2018,January,1,7,0,1.0,13.0,59.0,10.0,10.0,290.0,23.0,0
106.125,2018-01-05 08:00:00,2018,January,1,8,0,-1.0,12.0,56.0,10.0,9.0,290.0,21.0,0
105.125,2018-01-05 09:00:00,2018,January,1,9,0,-1.0,13.0,54.0,10.0,10.0,280.0,18.0,0
103.9375,2018-01-05 10:00:00,2018,January,1,10,0,-1.0,14.0,51.0,10.0,11.0,300.0,25.0,0
104.125,2018-01-05 11:00:00,2018,January,1,11,0,-2.0,15.0,46.0,9.0,11.0,270.0,24.0,0
103.3125,2018-01-05 12:00:00,2018,January,1,12,0,-3.0,14.0,47.0,10.0,11.0,270.0,23.0,0
103.5625,2018-01-05 13:00:00,2018,January,1,13,0,-3.0,14.0,47.0,10.0,11.0,300.0,26.0,0
105.875,2018-01-05 14:00:00,2018,January,1,14,0,-4.0,14.0,44.0,10.0,10.0,280.0,21.0,0
105.5625,2018-01-05 15:00:00,2018,January,1,15,0,-5.0,15.0,40.0,10.0,11.0,290.0,20.0,0
105.25,2018-01-05 16:00:00,2018,January,1,16,0,-6.0,13.0,42.0,10.0,9.0,290.0,23.0,0
105.6875,2018-01-05 17:00:00,2018,January,1,17,0,-8.0,12.0,40.0,10.0,8.0,290.0,22.0,0
108.375,2018-01-05 18:00:00,2018,January,1,18,0,-9.0,10.0,41.0,10.0,7.0,280.0,28.0,0
107.4375,2018-01-05 19:00:00,2018,January,1,19,0,-9.0,9.0,43.0,10.0,6.0,290.0,28.0,0
108.8125,2018-01-05 20:00:00,2018,January,1,20,0,-9.0,8.0,45.0,10.0,5.0,280.0,25.0,0
110.75,2018-01-05 21:00:00,2018,January,1,21,0,-9.0,8.0,45.0,9.0,5.0,280.0,25.0,0
109.5,2018-01-05 22:00:00,2018,January,1,22,0,-9.0,8.0,45.0,9.0,5.0,290.0,23.0,0
107.0625,2018-01-05 23:00:00,2018,January,1,23,0,-10.0,8.0,43.0,9.0,5.0,280.0,17.0,0
102.8125,2018-01-06 00:00:00,2018,January,1,0,0,-9.0,8.0,45.0,10.0,5.0,280.0,23.0,0
101.0625,2018-01-06 01:00:00,2018,January,1,1,0,-9.0,8.0,45.0,9.0,5.0,280.0,21.0,0
101.9375,2018-01-06 02:00:00,2018,January,1,2,0,-9.0,7.0,47.0,10.0,5.0,250.0,10.0,0
102.4375,2018-01-06 03:00:00,2018,January,1,3,0,-9.0,5.0,52.0,10.0,3.0,260.0,13.0,0
102.0,2018-01-06 04:00:00,2018,January,1,4,0,-9.0,5.0,52.0,10.0,3.0,270.0,10.0,0
104.25,2018-01-06 05:00:00,2018,January,1,5,0,-10.0,5.0,49.0,10.0,3.0,270.0,10.0,0
103.8125,2018-01-06 06:00:00,2018,January,1,6,0,-10.0,4.0,52.0,10.0,2.0,270.0,6.0,0
105.3125,2018-01-06 07:00:00,2018,January,1,7,0,-10.0,4.0,52.0,10.0,2.0,260.0,11.0,0
103.9375,2018-01-06 08:00:00,2018,January,1,8,0,-9.0,5.0,52.0,10.0,3.0,280.0,13.0,0
102.5625,2018-01-06 09:00:00,2018,January,1,9,0,-9.0,6.0,49.0,10.0,4.0,270.0,17.0,0
102.8125,2018-01-06 10:00:00,2018,January,1,10,0,-9.0,9.0,43.0,10.0,6.0,270.0,25.0,0
100.5,2018-01-06 11:00:00,2018,January,1,11,0,-9.0,10.0,41.0,10.0,7.0,280.0,21.0,0
101.5,2018-01-06 12:00:00,2018,January,1,12,0,-8.0,12.0,40.0,10.0,9.0,300.0,21.0,0
101.0,2018-01-06 13:00:00,2018,January,1,13,0,-8.0,13.0,38.0,10.0,9.0,280.0,23.0,0
99.875,2018-01-06 14:00:00,2018,January,1,14,0,-8.0,13.0,38.0,10.0,9.0,300.0,21.0,0
102.0,2018-01-06 15:00:00,2018,January,1,15,0,-8.0,13.0,38.0,10.0,9.0,300.0,22.0,0
104.4375,2018-01-06 16:00:00,2018,January,1,16,0,-9.0,11.0,40.0,10.0,8.0,280.0,22.0,0
106.125,2018-01-06 17:00:00,2018,January,1,17,0,-9.0,10.0,41.0,10.0,7.0,300.0,20.0,0
107.375,2018-01-06 18:00:00,2018,January,1,18,0,-9.0,9.0,43.0,10.0,6.0,290.0,15.0,0
104.5625,2018-01-06 19:00:00,2018,January,1,19,0,-10.0,8.0,43.0,10.0,5.0,290.0,17.0,0
104.5,2018-01-06 20:00:00,2018,January,1,20,0,-10.0,7.0,45.0,10.0,4.0,290.0,14.0,0
106.375,2018-01-06 21:00:00,2018,January,1,21,0,-12.0,6.0,43.0,10.0,3.0,300.0,15.0,0
106.0,2018-01-06 22:00:00,2018,January,1,22,0,-11.0,6.0,45.0,10.0,4.0,300.0,14.0,0
106.4375,2018-01-06 23:00:00,2018,January,1,23,0,-12.0,5.0,45.0,10.0,3.0,300.0,13.0,0
101.75,2018-01-07 00:00:00,2018,January,1,0,0,-14.0,3.0,44.0,10.0,1.0,310.0,14.0,0
103.5,2018-01-07 01:00:00,2018,January,1,1,0,-15.0,2.0,44.0,10.0,0.0,320.0,14.0,0
104.625,2018-01-07 02:00:00,2018,January,1,2,0,-16.0,0.0,46.0,10.0,-2.0,310.0,14.0,0
104.3125,2018-01-07 03:00:00,2018,January,1,3,0,-17.0,-1.0,46.0,10.0,-2.0,300.0,13.0,0
104.375,2018-01-07 04:00:00,2018,January,1,4,0,-18.0,-1.0,43.0,10.0,-2.0,310.0,11.0,0
105.4375,2018-01-07 05:00:00,2018,January,1,5,0,-17.0,-1.0,46.0,10.0,-2.0,310.0,15.0,0
104.375,2018-01-07 06:00:00,2018,January,1,6,0,-17.0,-2.0,48.0,10.0,-3.0,310.0,13.0,0
105.8125,2018-01-07 07:00:00,2018,January,1,7,0,-18.0,-3.0,48.0,10.0,-4.0,310.0,10.0,0
104.125,2018-01-07 08:00:00,2018,January,1,8,0,-17.0,-1.0,46.0,10.0,-2.0,320.0,11.0,0
102.3125,2018-01-07 09:00:00,2018,January,1,9,0,-16.0,1.0,44.0,10.0,-1.0,320.0,10.0,0
102.875,2018-01-07 10:00:00,2018,January,1,10,0,-14.0,4.0,42.0,10.0,2.0,330.0,15.0,0
101.4375,2018-01-07 11:00:00,2018,January,1,11,0,-12.0,7.0,41.0,10.0,4.0,330.0,9.0,0
101.75,2018-01-07 12:00:00,2018,January,1,12,0,-12.0,10.0,36.0,10.0,7.0,290.0,10.0,0
101.8125,2018-01-07 13:00:00,2018,January,1,13,0,-10.0,13.0,35.0,10.0,9.0,290.0,8.0,0
101.1875,2018-01-07 14:00:00,2018,January,1,14,0,-9.0,16.0,32.0,10.0,12.0,290.0,3.0,0
101.5,2018-01-07 15:00:00,2018,January,1,15,0,-8.0,17.0,32.0,10.0,12.0,240.0,10.0,0
102.4375,2018-01-07 16:00:00,2018,January,1,16,0,-8.0,16.0,33.0,10.0,12.0,250.0,8.0,0
104.125,2018-01-07 17:00:00,2018,January,1,17,0,-7.0,13.0,40.0,10.0,9.0,240.0,5.0,0
105.875,2018-01-07 18:00:00,2018,January,1,18,0,-6.0,12.0,44.0,10.0,9.0,210.0,6.0,0
106.0625,2018-01-07 19:00:00,2018,January,1,19,0,-6.0,10.0,48.0,10.0,7.0,200.0,6.0,0
106.5625,2018-01-07 20:00:00,2018,January,1,20,0,-4.0,10.0,53.0,10.0,7.0,210.0,7.0,0
106.625,2018-01-07 21:00:00,2018,January,1,21,0,0.0,11.0,61.0,10.0,9.0,240.0,5.0,0
105.9375,2018-01-07 22:00:00,2018,January,1,22,0,1.0,11.0,64.0,10.0,9.0,180.0,6.0,0
105.8125,2018-01-07 23:00:00,2018,January,1,23,0,5.0,13.0,70.0,10.0,11.0,200.0,7.0,0
103.8125,2018-01-08 00:00:00,2018,January,2,0,0,9.0,17.0,70.0,10.0,15.0,220.0,7.0,0
102.5625,2018-01-08 01:00:00,2018,January,2,1,0,11.0,21.0,65.0,10.0,18.0,240.0,15.0,0
102.9375,2018-01-08 02:00:00,2018,January,2,2,0,11.0,22.0,63.0,10.0,19.0,250.0,13.0,0
104.1875,2018-01-08 03:00:00,2018,January,2,3,0,10.0,23.0,57.0,10.0,19.0,230.0,14.0,0
103.25,2018-01-08 04:00:00,2018,January,2,4,0,10.0,23.0,57.0,10.0,19.0,230.0,14.0,0
105.0,2018-01-08 05:00:00,2018,January,2,5,0,11.0,23.0,60.0,10.0,20.0,230.0,13.0,0
103.6875,2018-01-08 06:00:00,2018,January,2,6,0,11.0,24.0,57.0,10.0,20.0,230.0,13.0,0
105.3125,2018-01-08 07:00:00,2018,January,2,7,0,12.0,23.0,63.0,10.0,20.0,220.0,10.0,0
115.5,2018-01-08 08:00:00,2018,January,2,8,0,13.0,23.0,65.0,10.0,20.0,210.0,8.0,0
116.875,2018-01-08 09:00:00,2018,January,2,9,0,13.0,26.0,57.0,10.0,22.0,230.0,11.0,0
116.25,2018-01-08 10:00:00,2018,January,2,10,0,13.0,29.0,51.0,10.0,24.0,210.0,11.0,0
115.625,2018-01-08 11:00:00,2018,January,2,11,0,13.0,32.0,45.0,10.0,26.0,230.0,13.0,0
113.3125,2018-01-08 12:00:00,2018,January,2,12,0,17.0,33.0,52.0,10.0,28.0,220.0,15.0,0
110.625,2018-01-08 13:00:00,2018,January,2,13,0,19.0,34.0,54.0,10.0,29.0,220.0,15.0,0
106.0625,2018-01-08 14:00:00,2018,January,2,14,0,20.0,35.0,54.0,10.0,30.0,220.0,15.0,0
111.8125,2018-01-08 15:00:00,2018,January,2,15,0,22.0,35.0,59.0,10.0,30.0,200.0,14.0,0
105.125,2018-01-08 16:00:00,2018,January,2,16,0,24.0,35.0,64.0,10.0,31.0,200.0,18.0,0
104.9375,2018-01-08 17:00:00,2018,January,2,17,0,24.0,36.0,62.0,10.0,32.0,220.0,22.0,0
105.4375,2018-01-08 18:00:00,2018,January,2,18,0,26.0,34.0,73.0,6.0,31.0,240.0,14.0,0
109.375,2018-01-08 19:00:00,2018,January,2,19,0,30.0,32.0,92.0,2.0,31.0,220.0,8.0,0
107.8125,2018-01-08 20:00:00,2018,January,2,20,0,30.0,33.0,89.0,10.0,32.0,240.0,9.0,0
109.25,2018-01-08 21:00:00,2018,January,2,21,0,29.0,33.0,85.0,10.0,31.0,240.0,11.0,0
107.8125,2018-01-08 22:00:00,2018,January,2,22,0,29.0,33.0,85.0,10.0,31.0,220.0,11.0,0
112.375,2018-01-08 23:00:00,2018,January,2,23,0,28.0,33.0,82.0,10.0,31.0,240.0,8.0,0
106.6875,2018-01-09 00:00:00,2018,January,2,0,0,27.0,32.0,82.0,10.0,30.0,240.0,11.0,0
106.6875,2018-01-09 01:00:00,2018,January,2,1,0,27.0,32.0,82.0,10.0,30.0,230.0,6.0,0
106.9375,2018-01-09 02:00:00,2018,January,2,2,0,27.0,33.0,78.0,10.0,31.0,210.0,6.0,0
105.0625,2018-01-09 03:00:00,2018,January,2,3,0,26.0,30.0,85.0,10.0,29.0,210.0,6.0,0
104.6875,2018-01-09 04:00:00,2018,January,2,4,0,25.0,30.0,82.0,10.0,28.0,230.0,10.0,0
108.5625,2018-01-09 05:00:00,2018,January,2,5,0,25.0,30.0,82.0,10.0,28.0,260.0,11.0,0
108.875,2018-01-09 06:00:00,2018,January,2,6,0,25.0,30.0,82.0,10.0,28.0,260.0,7.0,0
114.625,2018-01-09 07:00:00,2018,January,2,7,0,26.0,31.0,82.0,10.0,29.0,250.0,9.0,0
120.375,2018-01-09 08:00:00,2018,January,2,8,0,26.0,32.0,79.0,7.0,30.0,270.0,7.0,0
118.8125,2018-01-09 09:00:00,2018,January,2,9,0,27.0,34.0,75.0,10.0,31.0,250.0,7.0,0
120.0625,2018-01-09 10:00:00,2018,January,2,10,0,27.0,36.0,70.0,10.0,33.0,260.0,10.0,0
119.5,2018-01-09 11:00:00,2018,January,2,11,0,27.0,40.0,60.0,10.0,35.0,260.0,15.0,0
117.625,2018-01-09 12:00:00,2018,January,2,12,0,25.0,41.0,53.0,10.0,35.0,290.0,16.0,0
121.1875,2018-01-09 13:00:00,2018,January,2,13,0,24.0,41.0,51.0,10.0,35.0,300.0,20.0,0
120.125,2018-01-09 14:00:00,2018,January,2,14,0,24.0,42.0,49.0,10.0,35.0,290.0,14.0,0
114.0,2018-01-09 15:00:00,2018,January,2,15,0,23.0,41.0,49.0,10.0,34.0,280.0,16.0,0
111.3125,2018-01-09 16:00:00,2018,January,2,16,0,21.0,40.0,47.0,10.0,33.0,290.0,15.0,0
110.9375,2018-01-09 17:00:00,2018,January,2,17,0,21.0,38.0,51.0,10.0,32.0,310.0,10.0,0
110.8125,2018-01-09 18:00:00,2018,January,2,18,0,21.0,37.0,52.0,10.0,31.0,310.0,11.0,0
109.625,2018-01-09 19:00:00,2018,January,2,19,0,19.0,35.0,52.0,10.0,30.0,310.0,15.0,0
108.6875,2018-01-09 20:00:00,2018,January,2,20,0,19.0,34.0,54.0,10.0,29.0,300.0,14.0,0
110.5625,2018-01-09 21:00:00,2018,January,2,21,0,18.0,32.0,56.0,10.0,27.0,280.0,10.0,0
109.4375,2018-01-09 22:00:00,2018,January,2,22,0,18.0,31.0,59.0,10.0,27.0,290.0,8.0,0
109.75,2018-01-09 23:00:00,2018,January,2,23,0,17.0,30.0,58.0,10.0,26.0,300.0,11.0,0
106.75,2018-01-10 00:00:00,2018,January,2,0,0,16.0,30.0,56.0,10.0,26.0,320.0,11.0,0
105.375,2018-01-10 01:00:00,2018,January,2,1,0,16.0,30.0,56.0,10.0,26.0,330.0,10.0,0
105.8125,2018-01-10 02:00:00,2018,January,2,2,0,16.0,29.0,58.0,10.0,25.0,280.0,6.0,0
105.4375,2018-01-10 03:00:00,2018,January,2,3,0,15.0,26.0,63.0,10.0,23.0,270.0,3.0,0
104.9375,2018-01-10 04:00:00,2018,January,2,4,0,16.0,25.0,69.0,10.0,22.0,270.0,3.0,0
108.5,2018-01-10 05:00:00,2018,January,2,5,0,15.0,22.0,75.0,10.0,20.0,280.0,5.0,0
112.0,2018-01-10 06:00:00,2018,January,2,6,0,15.0,22.0,75.0,10.0,20.0,290.0,8.0,0
116.375,2018-01-10 07:00:00,2018,January,2,7,0,14.0,21.0,74.0,10.0,19.0,280.0,3.0,0
122.3125,2018-01-10 08:00:00,2018,January,2,8,0,15.0,21.0,78.0,10.0,19.0,250.0,5.0,0
119.25,2018-01-10 09:00:00,2018,January,2,9,0,17.0,26.0,69.0,10.0,23.0,260.0,6.0,0
113.9375,2018-01-10 10:00:00,2018,January,2,10,0,18.0,32.0,56.0,10.0,27.0,0.0,0.0,0
107.0625,2018-01-10 11:00:00,2018,January,2,11,0,18.0,33.0,54.0,10.0,28.0,160.0,7.0,0
102.4375,2018-01-10 12:00:00,2018,January,2,12,0,19.0,33.0,56.0,10.0,28.0,160.0,11.0,0
104.4375,2018-01-10 13:00:00,2018,January,2,13,0,21.0,34.0,59.0,10.0,30.0,160.0,10.0,0
105.8125,2018-01-10 14:00:00,2018,January,2,14,0,24.0,35.0,64.0,10.0,31.0,150.0,13.0,0
102.625,2018-01-10 15:00:00,2018,January,2,15,0,25.0,37.0,62.0,10.0,33.0,200.0,9.0,0
95.8125,2018-01-10 16:00:00,2018,January,2,16,0,25.0,36.0,64.0,10.0,32.0,200.0,9.0,0
93.625,2018-01-10 17:00:00,2018,January,2,17,0,24.0,34.0,67.0,10.0,30.0,210.0,13.0,0
94.0,2018-01-10 18:00:00,2018,January,2,18,0,24.0,32.0,73.0,10.0,29.0,210.0,7.0,0
93.0625,2018-01-10 19:00:00,2018,January,2,19,0,24.0,31.0,76.0,10.0,29.0,170.0,3.0,0
93.625,2018-01-10 20:00:00,2018,January,2,20,0,24.0,28.0,85.0,10.0,27.0,0.0,0.0,0
96.9375,2018-01-10 21:00:00,2018,January,2,21,0,25.0,29.0,85.0,10.0,28.0,210.0,7.0,0
93.75,2018-01-10 22:00:00,2018,January,2,22,0,27.0,31.0,85.0,10.0,30.0,210.0,9.0,0
96.25,2018-01-10 23:00:00,2018,January,2,23,0,28.0,30.0,92.0,10.0,29.0,180.0,3.0,0
91.125,2018-01-11 00:00:00,2018,January,2,0,0,29.0,32.0,88.0,10.0,31.0,210.0,5.0,0
90.0625,2018-01-11 01:00:00,2018,January,2,1,0,29.0,32.0,88.0,10.0,31.0,180.0,7.0,0
91.375,2018-01-11 02:00:00,2018,January,2,2,0,30.0,32.0,92.0,10.0,31.0,210.0,7.0,0
95.375,2018-01-11 03:00:00,2018,January,2,3,0,28.0,29.0,96.0,10.0,29.0,180.0,5.0,0
96.625,2018-01-11 04:00:00,2018,January,2,4,0,32.0,32.0,100.0,10.0,32.0,0.0,0.0,0
97.0,2018-01-11 05:00:00,2018,January,2,5,0,30.0,31.0,96.0,10.0,31.0,0.0,0.0,0
97.25,2018-01-11 06:00:00,2018,January,2,6,0,30.0,30.0,100.0,7.0,30.0,0.0,0.0,0
104.9375,2018-01-11 07:00:00,2018,January,2,7,0,32.0,32.0,100.0,1.25,32.0,0.0,0.0,0
109.6875,2018-01-11 08:00:00,2018,January,2,8,0,31.0,31.0,100.0,10.0,31.0,120.0,3.0,0
104.75,2018-01-11 09:00:00,2018,January,2,9,0,36.0,38.0,93.0,10.0,37.0,0.0,0.0,0
103.75,2018-01-11 10:00:00,2018,January,2,10,0,41.0,44.0,89.0,10.0,43.0,190.0,8.0,0
109.75,2018-01-11 11:00:00,2018,January,2,11,0,45.0,47.0,93.0,10.0,46.0,200.0,9.0,0
106.8125,2018-01-11 12:00:00,2018,January,2,12,0,47.0,50.0,89.0,10.0,49.0,220.0,8.0,0
104.875,2018-01-11 13:00:00,2018,January,2,13,0,47.0,50.0,89.0,10.0,49.0,190.0,6.0,0
103.9375,2018-01-11 14:00:00,2018,January,2,14,0,47.0,50.0,89.0,10.0,49.0,180.0,10.0,0
101.0,2018-01-11 15:00:00,2018,January,2,15,0,47.0,50.0,89.0,10.0,49.0,180.0,7.0,0
96.8125,2018-01-11 16:00:00,2018,January,2,16,0,47.0,50.0,89.0,10.0,49.0,190.0,8.0,0
96.625,2018-01-11 17:00:00,2018,January,2,17,0,46.0,48.0,93.0,10.0,47.0,190.0,8.0,0
98.1875,2018-01-11 18:00:00,2018,January,2,18,0,47.0,48.0,96.0,10.0,48.0,200.0,10.0,0
96.5625,2018-01-11 19:00:00,2018,January,2,19,0,47.0,49.0,93.0,10.0,48.0,210.0,9.0,0
97.875,2018-01-11 20:00:00,2018,January,2,20,0,47.0,47.0,100.0,10.0,47.0,210.0,10.0,0
98.0625,2018-01-11 21:00:00,2018,January,2,21,0,46.0,46.0,100.0,10.0,46.0,200.0,8.0,0
96.75,2018-01-11 22:00:00,2018,January,2,22,0,45.0,46.0,96.0,10.0,46.0,190.0,9.0,0
98.5625,2018-01-11 23:00:00,2018,January,2,23,0,45.0,45.0,100.0,9.0,45.0,180.0,6.0,0
95.5625,2018-01-12 00:00:00,2018,January,2,0,0,45.0,46.0,96.0,10.0,46.0,160.0,3.0,0
94.0,2018-01-12 01:00:00,2018,January,2,1,0,45.0,45.0,100.0,10.0,45.0,160.0,7.0,0
95.75,2018-01-12 02:00:00,2018,January,2,2,0,42.0,42.0,100.0,8.0,42.0,100.0,3.0,0
98.875,2018-01-12 03:00:00,2018,January,2,3,0,44.0,44.0,100.0,4.0,44.0,0.0,0.0,0
100.5,2018-01-12 04:00:00,2018,January,2,4,0,44.0,44.0,100.0,2.0,44.0,170.0,6.0,0
98.75,2018-01-12 05:00:00,2018,January,2,5,0,45.0,45.0,100.0,1.75,45.0,160.0,6.0,0
97.5625,2018-01-12 06:00:00,2018,January,2,6,0,46.0,46.0,100.0,3.0,46.0,150.0,7.0,0
101.9375,2018-01-12 07:00:00,2018,January,2,7,0,46.0,46.0,100.0,1.0,46.0,170.0,3.0,0
109.1875,2018-01-12 08:00:00,2018,January,2,8,0,50.0,50.0,100.0,6.0,50.0,150.0,7.0,0
104.625,2018-01-12 09:00:00,2018,January,2,9,0,50.0,50.0,100.0,5.0,50.0,170.0,8.0,0
102.125,2018-01-12 10:00:00,2018,January,2,10,0,54.0,55.0,96.0,9.0,54.0,180.0,15.0,0
105.3125,2018-01-12 11:00:00,2018,January,2,11,0,54.0,55.0,96.0,7.0,54.0,170.0,14.0,0
98.3125,2018-01-12 12:00:00,2018,January,2,12,0,57.0,59.0,93.0,2.0,58.0,190.0,28.0,0
100.9375,2018-01-12 13:00:00,2018,January,2,13,0,58.0,58.0,100.0,3.0,58.0,180.0,22.0,0
99.6875,2018-01-12 14:00:00,2018,January,2,14,0,59.0,59.0,100.0,4.0,59.0,190.0,23.0,0
98.625,2018-01-12 15:00:00,2018,January,2,15,0,58.0,58.0,100.0,0.5,58.0,180.0,24.0,0
96.25,2018-01-12 16:00:00,2018,January,2,16,0,59.0,59.0,100.0,1.0,59.0,190.0,17.0,0
98.4375,2018-01-12 17:00:00,2018,January,2,17,0,60.0,60.0,100.0,0.75,60.0,180.0,17.0,0
98.5625,2018-01-12 18:00:00,2018,January,2,18,0,56.0,56.0,100.0,1.0,56.0,170.0,15.0,0
98.0,2018-01-12 19:00:00,2018,January,2,19,0,58.0,58.0,100.0,2.5,58.0,180.0,16.0,0
100.5,2018-01-12 20:00:00,2018,January,2,20,0,59.0,59.0,100.0,2.5,59.0,190.0,25.0,0
101.25,2018-01-12 21:00:00,2018,January,2,21,0,59.0,59.0,100.0,4.0,59.0,190.0,21.0,0
98.6875,2018-01-12 22:00:00,2018,January,2,22,0,58.0,58.0,100.0,4.0,58.0,160.0,11.0,0
98.3125,2018-01-12 23:00:00,2018,January,2,23,0,61.0,61.0,100.0,4.0,61.0,190.0,18.0,0
96.6875,2018-01-13 00:00:00,2018,January,2,0,0,61.0,62.0,96.0,3.0,61.0,200.0,21.0,0
96.3125,2018-01-13 01:00:00,2018,January,2,1,0,,61.0,,5.0,,190.0,25.0,0
98.3125,2018-01-13 02:00:00,2018,January,2,2,0,60.0,61.0,97.0,5.0,60.0,190.0,28.0,0
103.5,2018-01-13 03:00:00,2018,January,2,3,0,,61.0,,5.0,,190.0,22.0,0
98.3125,2018-01-13 04:00:00,2018,January,2,4,0,,60.0,,4.0,,180.0,17.0,0
96.1875,2018-01-13 05:00:00,2018,January,2,5,0,,57.0,,4.0,,180.0,17.0,0
97.875,2018-01-13 06:00:00,2018,January,2,6,0,,58.0,,4.0,,160.0,18.0,0
98.9375,2018-01-13 07:00:00,2018,January,2,7,0,,60.0,,7.0,,200.0,30.0,0
99.75,2018-01-13 08:00:00,2018,January,2,8,0,,57.0,,10.0,,210.0,30.0,0
96.0625,2018-01-13 09:00:00,2018,January,2,9,0,,56.0,,10.0,,220.0,21.0,0
95.25,2018-01-13 10:00:00,2018,January,2,10,0,,55.0,,10.0,,220.0,17.0,0
92.5,2018-01-13 11:00:00,2018,January,2,11,0,39.0,45.0,80.0,10.0,42.0,280.0,20.0,0
92.1875,2018-01-13 12:00:00,2018,January,2,12,0,31.0,41.0,67.0,10.0,37.0,300.0,15.0,0
91.625,2018-01-13 13:00:00,2018,January,2,13,0,23.0,38.0,55.0,10.0,32.0,300.0,21.0,0
90.625,2018-01-13 14:00:00,2018,January,2,14,0,23.0,38.0,55.0,10.0,32.0,310.0,15.0,0
92.1875,2018-01-13 15:00:00,2018,January,2,15,0,21.0,37.0,52.0,10.0,31.0,330.0,16.0,0
90.8125,2018-01-13 16:00:00,2018,January,2,16,0,19.0,36.0,50.0,10.0,30.0,320.0,15.0,0
91.875,2018-01-13 17:00:00,2018,January,2,17,0,19.0,34.0,54.0,10.0,29.0,330.0,17.0,0
94.1875,2018-01-13 18:00:00,2018,January,2,18,0,17.0,31.0,56.0,10.0,26.0,310.0,20.0,0
102.9375,2018-01-13 19:00:00,2018,January,2,19,0,15.0,28.0,58.0,10.0,24.0,330.0,18.0,0
108.5,2018-01-13 20:00:00,2018,January,2,20,0,14.0,26.0,60.0,10.0,22.0,330.0,10.0,0
109.625,2018-01-13 21:00:00,2018,January,2,21,0,12.0,25.0,58.0,10.0,21.0,350.0,20.0,0
106.8125,2018-01-13 22:00:00,2018,January,2,22,0,11.0,24.0,57.0,10.0,20.0,340.0,15.0,0
109.1875,2018-01-13 23:00:00,2018,January,2,23,0,11.0,23.0,60.0,10.0,20.0,360.0,14.0,0
105.1875,2018-01-14 00:00:00,2018,January,2,0,0,10.0,22.0,60.0,10.0,19.0,340.0,13.0,0
104.8125,2018-01-14 01:00:00,2018,January,2,1,0,9.0,20.0,62.0,10.0,17.0,330.0,13.0,0
104.9375,2018-01-14 02:00:00,2018,January,2,2,0,9.0,20.0,62.0,10.0,17.0,350.0,10.0,0
104.0625,2018-01-14 03:00:00,2018,January,2,3,0,8.0,19.0,62.0,10.0,16.0,330.0,15.0,0
104.375,2018-01-14 04:00:00,2018,January,2,4,0,7.0,18.0,62.0,10.0,15.0,350.0,14.0,0
104.5,2018-01-14 05:00:00,2018,January,2,5,0,7.0,17.0,64.0,10.0,15.0,350.0,15.0,0
105.4375,2018-01-14 06:00:00,2018,January,2,6,0,5.0,17.0,59.0,10.0,14.0,360.0,14.0,0
106.1875,2018-01-14 07:00:00,2018,January,2,7,0,4.0,16.0,59.0,10.0,13.0,360.0,15.0,0
104.3125,2018-01-14 08:00:00,2018,January,2,8,0,4.0,17.0,56.0,10.0,14.0,340.0,13.0,0
